datetime	temperature	salinity
2016-07-11T23:30	7.26	35.023
2016-07-11T23:40	7.09	34.998000000000005
2016-07-11T23:50	7.26	35.034
2016-07-12T00:00	7.29	35.047
2016-07-12T00:10	7.22	35.063
2016-07-12T03:20	7.13	35.023
2016-07-12T03:30	7.26	35.045
2016-07-12T03:40	7.13	34.979
2016-07-12T03:50	7.29	35.014
2016-07-12T04:00	7.38	35.065
2016-07-12T04:10	7.21	35.117
2016-07-12T04:20	6.52	34.97
2016-07-12T04:30	7.06	35.016999999999996
2016-07-12T04:40	7.29	35.102
2016-07-12T04:50	7.25	35.11
2016-07-12T05:00	6.02	35.080999999999996
2016-07-12T05:10	2.66	33.898
2016-07-12T05:20	1.95	33.471
2016-07-12T05:30	1.63	32.726
2016-07-12T05:40	1.69	33.016
2016-07-12T05:50	2.81	33.629
2016-07-12T06:00	3.9	33.904
2016-07-12T06:10	5.39	34.479
2016-07-12T06:20	7.18	35.093
2016-07-12T06:30	7.23	35.097
2016-07-12T07:00	7.22	35.107
2016-07-12T08:20	7.27	35.111
2016-07-12T08:30	6.13	34.944
2016-07-12T09:20	3.97	34.391
2016-07-12T09:30	2.62	33.694
2016-07-12T10:00	2.33	33.555
2016-07-12T10:10	2.0	33.618
2016-07-12T10:20	1.95	33.42
2016-07-12T10:30	2.26	33.306
2016-07-12T10:50	2.11	33.239000000000004
2016-07-12T11:00	1.93	33.241
2016-07-12T11:20	1.48	33.187
2016-07-12T11:30	1.34	33.03
2016-07-12T11:40	1.36	32.984
2016-07-12T12:10	1.37	33.037
2016-07-12T12:20	1.35	32.955999999999996
2016-07-12T12:50	1.45	32.889
2016-07-12T13:00	1.51	32.851
2016-07-12T13:10	1.5	33.064
2016-07-12T13:20	1.46	33.157
2016-07-12T13:40	1.53	33.096
2016-07-12T13:50	2.04	33.463
2016-07-12T14:00	4.94	34.25
2016-07-12T14:10	5.66	34.818000000000005
2016-07-12T15:40	6.35	34.864000000000004
2016-07-12T16:10	4.47	34.586999999999996
2016-07-12T16:20	1.99	33.503
2016-07-12T16:30	1.74	32.888000000000005
2016-07-12T16:40	1.87	32.903
2016-07-12T17:00	1.87	32.791
2016-07-12T17:10	2.33	32.676
2016-07-12T18:50	2.21	32.688
2016-07-12T19:00	2.21	32.763000000000005
2016-07-12T20:10	1.88	32.805
2016-07-12T20:20	1.92	32.814
2016-07-12T20:30	1.67	32.924
2016-07-12T20:40	2.08	33.346
2016-07-12T20:50	5.92	34.55
2016-07-12T21:00	5.74	34.746
2016-07-12T21:10	4.99	34.744
2016-07-12T21:20	1.11	33.621
2016-07-12T21:30	1.85	33.451
2016-07-12T21:40	6.7	34.553000000000004
2016-07-12T21:50	8.5	35.071999999999996
2016-07-12T22:00	8.69	35.095
2016-07-12T22:10	8.97	35.102
2016-07-12T22:20	8.78	35.122
2016-07-12T22:30	8.68	35.105
2016-07-12T22:40	8.69	35.116
2016-07-12T22:50	8.56	35.107
2016-07-12T23:00	8.48	35.080999999999996
2016-07-12T23:10	8.46	35.09
2016-07-12T23:20	8.5	35.093
2016-07-12T23:30	8.52	35.115
2016-07-12T23:40	8.22	35.116
2016-07-12T23:50	7.92	35.117
2016-07-13T00:00	7.93	35.096
2016-07-13T00:10	8.11	35.109
2016-07-13T00:20	7.91	35.105
2016-07-13T00:30	7.95	35.097
2016-07-13T00:40	8.15	35.101
2016-07-13T00:50	8.34	35.071
2016-07-13T01:00	8.73	35.108000000000004
2016-07-13T01:10	9.08	35.088
2016-07-13T01:20	9.16	35.103
2016-07-13T01:30	9.16	35.124
2016-07-13T01:40	8.94	35.121
2016-07-13T01:50	8.75	35.13
2016-07-13T02:00	8.43	35.12
2016-07-13T02:10	8.58	35.098
2016-07-13T02:20	8.55	35.107
2016-07-13T02:30	8.6	35.099000000000004
2016-07-13T02:40	8.62	35.111
2016-07-13T02:50	8.52	35.115
2016-07-13T03:00	8.46	35.122
2016-07-13T03:10	8.39	35.117
2016-07-13T03:20	8.35	35.104
2016-07-13T03:30	8.42	35.109
2016-07-13T03:40	8.39	35.128
2016-07-13T03:50	8.39	35.096
2016-07-13T04:00	8.65	35.113
2016-07-13T04:10	8.68	35.105
2016-07-13T04:20	8.53	35.105
2016-07-13T04:30	8.1	35.119
2016-07-13T04:40	8.25	35.108000000000004
2016-07-13T04:50	8.26	35.141
2016-07-13T05:00	8.04	35.115
2016-07-13T05:10	7.57	35.145
2016-07-13T05:20	7.94	35.097
2016-07-13T05:30	7.84	35.165
2016-07-13T05:40	7.81	35.022
2016-07-13T05:50	8.54	35.106
2016-07-13T06:00	8.48	35.102
2016-07-13T06:10	8.54	35.074
2016-07-13T06:20	8.09	35.097
2016-07-13T06:30	7.81	35.055
2016-07-13T06:40	8.02	35.092
2016-07-13T06:50	7.88	35.071
2016-07-13T07:00	7.93	35.042
2016-07-13T07:10	8.33	35.103
2016-07-13T07:20	8.22	35.084
2016-07-13T07:30	8.31	35.091
2016-07-13T07:40	8.34	35.093
2016-07-13T07:50	8.47	35.08
2016-07-13T08:00	8.48	35.091
2016-07-13T08:10	8.41	35.086999999999996
2016-07-13T08:20	8.22	35.095
2016-07-13T08:30	7.9	35.094
2016-07-13T08:40	7.74	35.093
2016-07-13T08:50	7.53	35.088
2016-07-13T09:00	7.47	35.083
2016-07-13T09:10	7.56	35.079
2016-07-13T09:20	7.55	35.1
2016-07-13T09:30	7.52	35.076
2016-07-13T09:40	7.68	35.088
2016-07-13T09:50	7.82	35.066
2016-07-13T10:00	8.33	35.080999999999996
2016-07-13T10:10	8.23	35.085
2016-07-13T10:20	8.11	35.077
2016-07-13T10:30	8.14	35.089
2016-07-13T10:40	8.22	35.074
2016-07-13T10:50	8.48	35.080999999999996
2016-07-13T11:00	8.57	35.097
2016-07-13T11:10	8.39	35.107
2016-07-13T11:20	8.3	35.101
2016-07-13T11:30	8.23	35.106
2016-07-13T11:40	8.14	35.089
2016-07-13T11:50	8.34	35.082
2016-07-13T12:00	8.36	35.094
2016-07-13T12:10	8.34	35.082
2016-07-13T12:20	8.29	35.089
2016-07-13T12:30	8.26	35.086999999999996
2016-07-13T12:40	8.21	35.073
2016-07-13T12:50	8.35	35.061
2016-07-13T13:00	8.44	35.067
2016-07-13T13:10	8.5	35.082
2016-07-13T13:20	8.46	35.079
2016-07-13T13:30	8.38	35.095
2016-07-13T13:40	8.15	35.09
2016-07-13T13:50	8.15	35.079
2016-07-13T14:10	8.19	35.082
2016-07-13T15:10	8.18	35.082
2016-07-13T15:20	8.18	35.082
2016-07-13T15:30	8.08	35.085
2016-07-13T15:40	8.07	35.074
2016-07-13T15:50	7.94	35.064
2016-07-13T16:00	8.03	35.06
2016-07-13T16:10	8.07	35.052
2016-07-13T16:20	8.06	35.062
2016-07-13T16:30	8.02	35.080999999999996
2016-07-13T16:40	7.99	35.09
2016-07-13T16:50	7.84	35.089
2016-07-13T17:00	7.73	35.092
2016-07-13T17:10	7.71	35.101
2016-07-13T17:20	7.58	35.102
2016-07-13T17:30	7.57	35.102
2016-07-13T17:40	7.51	35.097
2016-07-13T17:50	7.44	35.092
2016-07-13T18:00	7.34	35.106
2016-07-13T18:10	7.46	35.071
2016-07-13T18:20	7.41	35.089
2016-07-13T18:30	7.34	35.095
2016-07-13T18:40	7.39	35.088
2016-07-13T18:50	7.53	35.077
2016-07-13T19:00	7.32	35.104
2016-07-13T19:10	7.27	35.111
2016-07-13T19:20	7.17	35.114000000000004
2016-07-13T19:30	7.26	35.11
2016-07-13T19:40	7.45	35.092
2016-07-13T19:50	7.65	35.086
2016-07-13T20:00	7.63	35.095
2016-07-13T20:10	7.49	35.106
2016-07-13T20:20	7.42	35.101
2016-07-13T20:30	7.46	35.104
2016-07-13T20:40	7.52	35.109
2016-07-13T20:50	7.45	35.103
2016-07-13T21:00	7.4	35.121
2016-07-13T21:10	7.33	35.116
2016-07-13T21:20	7.33	35.116
2016-07-13T21:30	7.39	35.11
2016-07-13T21:40	7.36	35.107
2016-07-13T21:50	7.35	35.106
2016-07-13T22:00	7.36	35.096
2016-07-13T22:10	7.32	35.126
2016-07-13T22:20	7.11	35.12
2016-07-13T22:30	7.19	35.116
2016-07-13T22:40	7.05	35.126
2016-07-13T22:50	6.9	35.114000000000004
2016-07-13T23:00	6.89	35.113
2016-07-13T23:10	6.86	35.111
2016-07-13T23:20	6.92	35.094
2016-07-13T23:30	6.91	35.115
2016-07-13T23:40	7.08	35.085
2016-07-13T23:50	7.57	35.113
2016-07-14T00:00	7.46	35.126
2016-07-14T00:10	7.33	35.126999999999995
2016-07-14T00:20	7.28	35.123000000000005
2016-07-14T00:30	7.31	35.114000000000004
2016-07-14T00:40	7.34	35.117
2016-07-14T00:50	7.26	35.121
2016-07-14T01:00	7.33	35.116
2016-07-14T01:10	7.28	35.123000000000005
2016-07-14T01:20	7.21	35.117
2016-07-14T01:30	7.16	35.113
2016-07-14T01:40	7.28	35.111999999999995
2016-07-14T01:50	7.44	35.113
2016-07-14T02:00	7.49	35.117
2016-07-14T02:10	7.52	35.12
2016-07-14T02:20	7.4	35.143
2016-07-14T02:30	7.23	35.141
2016-07-14T02:40	7.41	35.122
2016-07-14T02:50	7.2	35.16
2016-07-14T03:00	7.25	35.12
2016-07-14T03:10	7.15	35.145
2016-07-14T03:20	7.25	35.131
2016-07-14T03:30	7.23	35.13
2016-07-14T03:40	7.38	35.12
2016-07-14T03:50	7.45	35.135999999999996
2016-07-14T04:00	7.46	35.115
2016-07-14T04:10	7.8	35.119
2016-07-14T04:20	7.63	35.139
2016-07-14T04:30	7.71	35.111999999999995
2016-07-14T04:40	7.82	35.11
2016-07-14T04:50	7.88	35.114000000000004
2016-07-14T05:00	7.79	35.129
2016-07-14T05:10	7.44	35.146
2016-07-14T05:20	7.31	35.125
2016-07-14T05:30	7.27	35.144
2016-07-14T05:40	6.96	35.141
2016-07-14T05:50	6.97	35.12
2016-07-14T06:00	6.96	35.13
2016-07-14T06:10	6.91	35.126
2016-07-14T06:20	6.95	35.118
2016-07-14T06:30	7.07	35.128
2016-07-14T06:40	7.29	35.113
2016-07-14T06:50	7.5	35.118
2016-07-14T07:00	7.56	35.123000000000005
2016-07-14T07:10	7.56	35.134
2016-07-14T07:20	7.43	35.145
2016-07-14T07:30	7.41	35.144
2016-07-14T07:40	7.4	35.143
2016-07-14T07:50	7.6	35.104
2016-07-14T08:00	8.14	35.068000000000005
2016-07-14T08:10	8.42	35.055
2016-07-14T08:20	8.55	35.043
2016-07-14T08:30	8.56	35.033
2016-07-14T08:40	8.52	35.062
2016-07-14T08:50	8.57	35.044000000000004
2016-07-14T09:00	8.58	35.045
2016-07-14T09:10	8.6	35.036
2016-07-14T09:20	8.62	35.037
2016-07-14T09:30	8.15	35.122
2016-07-14T09:40	7.94	35.129
2016-07-14T09:50	7.8	35.13
2016-07-14T10:00	7.75	35.137
2016-07-14T10:10	7.78	35.128
2016-07-14T10:20	7.81	35.13
2016-07-14T10:30	8.02	35.102
2016-07-14T10:40	8.14	35.111
2016-07-14T10:50	8.15	35.122
2016-07-14T11:00	8.22	35.116
2016-07-14T11:10	8.14	35.1
2016-07-14T11:20	8.22	35.095
2016-07-14T11:30	8.24	35.107
2016-07-14T11:40	8.22	35.116
2016-07-14T11:50	8.25	35.108000000000004
2016-07-14T12:00	8.37	35.095
2016-07-14T12:10	8.43	35.099000000000004
2016-07-14T12:20	8.36	35.094
2016-07-14T12:30	8.29	35.121
2016-07-14T12:40	8.27	35.109
2016-07-14T12:50	8.22	35.126999999999995
2016-07-14T13:00	8.14	35.122
2016-07-14T13:10	8.12	35.12
2016-07-14T13:20	8.17	35.102
2016-07-14T13:30	8.61	35.068000000000005
2016-07-14T13:40	8.68	35.105
2016-07-14T13:50	8.65	35.071
2016-07-14T14:00	8.64	35.080999999999996
2016-07-14T14:10	8.63	35.08
2016-07-14T14:20	8.64	35.080999999999996
2016-07-14T14:30	8.63	35.08
2016-07-14T14:40	8.65	35.092
2016-07-14T14:50	8.59	35.099000000000004
2016-07-14T15:00	8.57	35.076
2016-07-14T15:10	8.55	35.075
2016-07-14T15:20	8.52	35.083
2016-07-14T15:30	8.84	34.988
2016-07-14T15:40	9.08	34.93
2016-07-14T15:50	9.06	34.95
2016-07-14T16:00	8.7	35.064
2016-07-14T16:10	9.11	34.922
2016-07-14T16:20	9.59	34.766
2016-07-14T16:30	9.58	34.703
2016-07-14T16:40	9.62	34.705999999999996
2016-07-14T16:50	9.68	34.709
2016-07-14T17:00	9.73	34.733000000000004
2016-07-14T17:10	9.73	34.754
2016-07-14T17:20	9.71	34.753
2016-07-14T17:30	9.66	34.76
2016-07-14T17:40	9.67	34.75
2016-07-14T17:50	9.68	34.72
2016-07-14T18:00	9.67	34.698
2016-07-14T18:10	9.73	34.671
2016-07-14T18:20	9.68	34.626999999999995
2016-07-14T18:30	9.61	34.611999999999995
2016-07-14T18:40	9.6	34.601
2016-07-14T18:50	9.59	34.611
2016-07-14T19:00	9.55	34.618
2016-07-14T19:10	9.47	34.634
2016-07-14T19:20	9.48	34.634
2016-07-14T19:30	9.48	34.634
2016-07-14T19:40	9.53	34.626999999999995
2016-07-14T19:50	9.53	34.626999999999995
2016-07-14T20:00	9.53	34.679
2016-07-14T20:10	9.66	34.657
2016-07-14T20:20	9.68	34.658
2016-07-14T20:30	9.63	34.644
2016-07-14T20:40	9.59	34.652
2016-07-14T20:50	9.53	34.669000000000004
2016-07-14T21:00	9.35	34.76
2016-07-14T21:10	9.52	34.699
2016-07-14T21:20	9.61	34.643
2016-07-14T21:30	9.52	34.606
2016-07-14T21:40	9.63	34.613
2016-07-14T21:50	9.9	34.59
2016-07-14T22:00	10.07	34.652
2016-07-14T22:10	10.08	34.653
2016-07-14T22:20	10.1	34.654
2016-07-14T22:30	10.07	34.652
2016-07-14T22:40	9.98	34.646
2016-07-14T22:50	9.89	34.671
2016-07-14T23:00	9.78	34.644
2016-07-14T23:10	10.11	34.471
2016-07-14T23:20	10.19	34.455999999999996
2016-07-14T23:30	10.0	34.433
2016-07-14T23:40	9.67	34.4
2016-07-14T23:50	9.66	34.389
2016-07-15T00:00	9.58	34.393
2016-07-15T00:10	9.59	34.384
2016-07-15T00:20	9.67	34.389
2016-07-15T00:30	9.83	34.431999999999995
2016-07-15T00:40	9.91	34.446999999999996
2016-07-15T00:50	9.79	34.510999999999996
2016-07-15T01:00	9.63	34.551
2016-07-15T01:10	9.58	34.569
2016-07-15T01:20	9.65	34.625
2016-07-15T01:30	9.55	34.618
2016-07-15T01:40	9.57	34.63
2016-07-15T01:50	9.61	34.643
2016-07-15T02:00	9.68	34.648
2016-07-15T02:10	9.68	34.73
2016-07-15T02:20	9.78	34.675
2016-07-15T02:30	9.78	34.685
2016-07-15T02:40	9.73	34.702
2016-07-15T02:50	9.73	34.671
2016-07-15T03:00	9.81	34.605
2016-07-15T03:10	9.86	34.546
2016-07-15T03:20	9.87	34.578
2016-07-15T03:30	9.85	34.566
2016-07-15T03:40	9.79	34.562
2016-07-15T03:50	9.83	34.534
2016-07-15T04:00	9.87	34.537
2016-07-15T04:10	9.82	34.564
2016-07-15T04:20	9.77	34.52
2016-07-15T04:30	9.77	34.499
2016-07-15T04:40	9.86	34.577
2016-07-15T04:50	9.78	34.541
2016-07-15T05:00	9.81	34.471
2016-07-15T05:10	9.76	34.468
2016-07-15T05:20	9.75	34.467
2016-07-15T05:30	9.72	34.475
2016-07-15T05:40	9.82	34.482
2016-07-15T05:50	9.75	34.498000000000005
2016-07-15T06:00	9.73	34.466
2016-07-15T06:10	9.78	34.49
2016-07-15T06:20	9.76	34.499
2016-07-15T06:30	9.75	34.498000000000005
2016-07-15T06:40	9.72	34.496
2016-07-15T06:50	9.63	34.49
